zip_code,billing_month,billed_amount
75504,2021-03-01,16353.76
75899,2024-02-01,24473.66
76147,2022-12-01,14688.74
76068,2024-05-01,18166.37
75681,2023-09-01,13317.5
75013,2022-02-01,12258.91
76458,2023-02-01,15671.2
76428,2024-10-01,17195.56
75240,2023-06-01,20758.89
76272,2021-11-01,14784.76
75631,2022-08-01,20934.54
76008,2023-11-01,16400.26
75967,2022-02-01,15529.65
75078,2023-02-01,21147.21
75267,2022-04-01,15277.81
75793,2024-02-01,27126.02
75974,2022-03-01,20161.66
75282,2021-06-01,11162.02
75732,2022-01-01,17404.04
75285,2021-06-01,14763.94
75430,2024-09-01,9793.53
75468,2023-08-01,23289.4
75165,2023-11-01,23404.51
75976,2022-08-01,14376.18
75386,2024-06-01,21553.11
76150,2022-03-01,22384.83
75912,2024-01-01,17936.77
75264,2024-03-01,22761.4
75395,2023-05-01,19472.57
75125,2021-10-01,23727.22
76114,2023-02-01,12137.64
75593,2022-10-01,18739.84
75678,2021-03-01,19007.66
76369,2021-11-01,12217.56
76351,2022-01-01,12695.75
75371,2022-02-01,10079.75
75614,2023-06-01,18226.01
76178,2023-05-01,15798.28
75314,2021-12-01,11546.18
75955,2022-08-01,24086.29
76178,2023-12-01,20001.52
76003,2021-12-01,14377.25
75317,2024-07-01,19016.21
75612,2023-09-01,16810.09
76491,2024-10-01,10188.07
76175,2024-09-01,19369.32
76021,2021-07-01,26199.29
76284,2024-08-01,25060.04
76125,2023-05-01,18516.91
75654,2024-05-01,15820.05
76409,2023-06-01,20814.33
76299,2022-08-01,19332.71
76116,2021-04-01,17306.94
75376,2023-12-01,27300.62
75639,2021-11-01,16019.47
75588,2023-07-01,22785.59
75331,2023-06-01,18719.29
75226,2024-07-01,18743.43
75801,2023-03-01,9745.37
75718,2023-11-01,23507.09
75983,2021-07-01,22183.78
75109,2023-07-01,18940.1
75445,2021-11-01,23174.0
76477,2023-07-01,20077.73
75349,2023-07-01,11512.98
75894,2023-08-01,13147.03
75725,2022-03-01,17696.92
76124,2024-11-01,9542.74
75257,2022-04-01,23612.17
75663,2022-04-01,16922.25
75806,2023-06-01,18684.65
75526,2021-05-01,13092.55
75672,2021-10-01,21232.49
76211,2024-03-01,17286.43
75375,2022-12-01,16369.59
75410,2021-02-01,25054.77
76041,2024-01-01,24547.16
75298,2021-07-01,21748.58
75002,2022-07-01,19045.27
75191,2022-07-01,15419.55
76446,2021-12-01,16555.86
75927,2022-09-01,16326.24
75326,2022-12-01,19960.85
75333,2023-08-01,17841.36
75082,2023-11-01,17965.99
75457,2022-03-01,25704.45
76053,2024-07-01,23718.61
76322,2023-09-01,14094.03
75909,2023-02-01,19484.89
75314,2024-12-01,14121.35
76498,2024-04-01,21013.52
76203,2023-10-01,27646.04
75927,2022-03-01,16219.7
75917,2023-08-01,21952.99
75571,2024-07-01,26067.79
75085,2022-10-01,17318.84
75311,2024-10-01,20471.51
75066,2023-02-01,26574.16
75516,2024-01-01,13319.7
75331,2021-01-01,12816.62
76126,2024-01-01,11778.68
76050,2022-10-01,21774.77
75481,2021-09-01,12934.31
75345,2023-08-01,20799.24
75906,2023-02-01,24798.07
75887,2022-03-01,14690.61
76188,2023-08-01,14189.58
75364,2021-02-01,21349.6
75954,2023-12-01,18239.3
76423,2022-02-01,6185.51
76231,2022-07-01,25659.38
76072,2023-10-01,20759.99
76462,2022-05-01,16098.17
75302,2024-12-01,15895.65
75221,2023-07-01,21501.36
75278,2023-05-01,17775.6
75884,2021-03-01,18286.24
75625,2024-06-01,18753.55
76476,2024-12-01,13904.75
76388,2024-01-01,16196.25
75978,2022-10-01,17058.37
75880,2023-09-01,14196.81
75650,2021-04-01,19373.62
75511,2024-05-01,20421.65
76399,2022-08-01,26432.48
76373,2021-01-01,14195.14
75200,2021-04-01,22452.29
75801,2023-01-01,25124.65
75849,2023-01-01,22747.94
75488,2021-05-01,15509.65
75210,2022-03-01,16453.63
75708,2024-02-01,25589.66
75478,2024-11-01,17067.55
76196,2022-12-01,17849.36
76483,2024-04-01,15566.46
76159,2024-04-01,21869.09
75966,2022-10-01,5695.95
76471,2024-08-01,13949.97
75613,2023-09-01,13100.52
75559,2023-10-01,25941.92
75069,2022-10-01,19161.07
75555,2024-09-01,16991.24
75908,2021-10-01,16979.94
75296,2021-09-01,11092.19
75824,2024-02-01,24780.98
76196,2021-04-01,16243.16
76488,2024-07-01,20965.59
75644,2023-02-01,14717.45
75382,2022-09-01,17700.19
75624,2022-10-01,13405.64
75169,2024-10-01,16759.79
76080,2022-04-01,23203.91
76041,2022-02-01,18529.11
76349,2021-12-01,19870.62
76323,2024-06-01,18313.26
76164,2023-07-01,26155.79
76447,2024-12-01,13917.3
75021,2021-06-01,17309.51
75895,2023-09-01,18939.54
76451,2024-01-01,13020.17
75439,2024-12-01,18632.32
76334,2024-12-01,18148.22
75943,2022-02-01,18569.56
75271,2024-09-01,18591.48
76149,2024-11-01,14642.0
76426,2021-11-01,9877.13
76269,2024-03-01,18915.41
75116,2024-02-01,13533.11
75315,2022-09-01,17537.78
76072,2022-03-01,14257.79
75473,2022-05-01,10596.21
75205,2022-06-01,19803.17
75698,2024-06-01,21501.75
75681,2021-02-01,23516.44
75540,2021-06-01,15764.75
75622,2023-07-01,18198.45
75714,2023-10-01,19703.12
76137,2022-07-01,23106.11
76483,2024-10-01,9249.64
76056,2022-12-01,10656.4
75934,2021-01-01,24941.43
76134,2022-04-01,9574.68
76276,2024-06-01,22586.85
75093,2023-10-01,24655.06
75738,2021-06-01,22017.01
76098,2024-12-01,12983.88
76076,2023-03-01,13540.96
75444,2023-07-01,17712.08
76138,2024-02-01,26757.5
76455,2023-11-01,26716.92
76319,2022-03-01,19494.67
75895,2023-10-01,10028.06
75256,2021-01-01,18811.55
75698,2022-11-01,16961.25
75445,2023-06-01,18113.73
75438,2021-05-01,9717.85
75290,2023-07-01,19219.18
76367,2021-07-01,10483.44
75107,2022-02-01,5350.09
76241,2023-02-01,19122.01
75988,2023-09-01,27593.13
75174,2022-10-01,13821.82
75620,2021-12-01,15636.09
75830,2023-04-01,22478.75
76481,2023-05-01,23813.18
75251,2022-02-01,18527.61
75139,2021-04-01,14457.92
75652,2024-08-01,24630.59
76081,2021-11-01,11848.71
76495,2022-10-01,15394.18
76491,2024-07-01,20941.4
75963,2022-10-01,10156.57
76144,2024-03-01,19941.68
76101,2024-07-01,23693.1
75527,2023-05-01,26382.7
75193,2023-07-01,16049.66
76154,2023-06-01,15799.27
75162,2024-08-01,21574.8
76253,2021-04-01,14910.98
76102,2022-09-01,16456.33
76363,2024-07-01,19610.52
75860,2021-04-01,19861.5
75855,2021-10-01,8464.42
76163,2022-10-01,12167.96
75762,2021-12-01,8834.93
75002,2021-10-01,9661.13
75130,2021-09-01,12406.45
75791,2024-02-01,16888.68
76196,2022-12-01,17372.64
75790,2021-12-01,7241.21
76174,2024-06-01,13334.13
76389,2024-11-01,10408.98
76165,2023-09-01,16998.85
75171,2022-05-01,14718.7
75115,2022-02-01,24292.67
75151,2021-11-01,17302.67
76115,2023-10-01,14965.02
75533,2022-07-01,16688.55
75924,2024-04-01,14781.8
76189,2023-05-01,24707.21
76212,2022-08-01,16323.77
75265,2021-10-01,20280.24
75771,2022-01-01,21948.33
75542,2024-03-01,14695.12
75383,2024-02-01,8981.81
76468,2021-08-01,15596.46
76221,2023-07-01,21186.5
76148,2022-10-01,9522.57
76425,2023-06-01,19264.04
75675,2023-07-01,22198.66
76355,2022-09-01,24958.07
75072,2021-07-01,21389.11
75851,2022-04-01,19463.51
76118,2021-06-01,18930.4
75728,2022-11-01,11960.43
76468,2024-03-01,13267.24
75703,2024-03-01,9338.89
75427,2024-07-01,18359.72
75201,2024-09-01,20203.61
76330,2024-02-01,18588.54
76367,2022-09-01,19418.39
75951,2024-08-01,21798.33
75712,2024-03-01,11364.43
75452,2023-09-01,18314.23
75854,2024-11-01,19232.52
76269,2023-04-01,15655.44
75816,2023-09-01,7371.26
76055,2021-09-01,12879.0
75876,2024-09-01,15458.66
75076,2022-04-01,18747.99
75757,2021-05-01,18167.29
75901,2022-01-01,27616.6
75549,2023-06-01,22718.36
75507,2022-08-01,17884.9
75124,2024-11-01,18605.9
76373,2024-01-01,24353.39
75628,2024-06-01,24545.41
76163,2023-08-01,19670.47
76444,2022-04-01,26666.56
75958,2024-07-01,13510.02
76436,2024-11-01,17855.74
75023,2024-03-01,33831.2
75637,2023-01-01,21551.41
75139,2021-11-01,17295.17
75869,2023-03-01,18519.68
76032,2021-07-01,18898.22
75713,2023-10-01,26349.69
75339,2023-11-01,22020.99
76480,2021-05-01,17606.4
76095,2023-03-01,9619.85
75974,2021-02-01,14366.53
76392,2023-06-01,18300.33
75643,2024-06-01,17351.97
75792,2022-05-01,23479.31
75467,2024-05-01,16843.23
75757,2023-06-01,22193.35
75176,2024-05-01,10639.63
76083,2024-02-01,15377.58
75136,2021-08-01,21473.4
75384,2023-06-01,28336.43
76430,2023-08-01,17289.92
76216,2023-02-01,22143.96
75775,2024-10-01,24680.73
75115,2021-09-01,22766.01
75996,2021-11-01,21741.37
76073,2023-03-01,16230.2
76235,2021-09-01,25597.4
76325,2022-12-01,11409.83
76389,2021-05-01,11665.31
75301,2021-08-01,27336.98
75605,2021-07-01,19808.1
75762,2021-12-01,11810.1
76419,2022-03-01,10831.96
76356,2023-06-01,10621.07
75746,2023-07-01,28171.78
75798,2022-11-01,17593.78
76457,2022-02-01,15413.47
76421,2022-02-01,26143.91
75802,2023-03-01,19256.38
75181,2023-05-01,16362.87
76459,2024-02-01,23304.37
76175,2023-10-01,20988.54
75293,2023-05-01,21002.29
75910,2024-06-01,16648.91
76039,2023-09-01,13523.29
75047,2021-08-01,12947.65
75244,2022-10-01,18514.55
75055,2022-05-01,18037.63
75991,2021-09-01,20414.04
76175,2021-06-01,15875.9
75017,2021-03-01,24401.53
76144,2023-01-01,11372.28
75752,2021-12-01,20090.24
75053,2024-02-01,13452.59
76306,2023-06-01,16784.15
75451,2022-07-01,13396.32
75128,2022-03-01,16161.81
75905,2022-11-01,12648.55
76041,2023-06-01,12995.84
75960,2023-03-01,22818.82
75278,2024-04-01,11052.85
76328,2022-03-01,21249.79
76197,2022-03-01,22259.15
75875,2021-11-01,21652.07
76333,2022-01-01,17866.85
75830,2021-08-01,12539.58
75470,2022-12-01,10273.91
75152,2024-09-01,12099.63
75975,2024-08-01,12130.9
76116,2021-11-01,19375.0
76412,2024-02-01,10922.34
75232,2021-07-01,16966.36
75465,2023-10-01,18200.85
75387,2022-02-01,16484.68
76043,2024-04-01,16647.31
76041,2022-08-01,24381.85
76180,2021-11-01,20498.56
75857,2022-02-01,21515.22
75294,2024-11-01,16141.94
75197,2021-08-01,21922.63
75294,2022-08-01,19518.51
76344,2023-02-01,19050.88
76265,2023-12-01,16043.18
75570,2021-02-01,19183.98
75261,2021-07-01,28541.54
76472,2024-10-01,21017.83
75556,2021-06-01,26545.56
75761,2021-03-01,8565.27
76053,2024-01-01,18361.5
75080,2024-04-01,22104.86
75611,2024-05-01,19933.4
75644,2021-07-01,20575.1
76345,2022-01-01,16056.27
75760,2024-04-01,24056.5
76456,2024-09-01,9996.14
75367,2021-05-01,17252.03
75237,2022-02-01,18620.99
76474,2024-05-01,15135.95
75032,2021-01-01,18139.69
76395,2024-03-01,8176.25
75091,2024-01-01,11518.03
75691,2022-10-01,24351.2
75025,2024-08-01,19217.06
75732,2021-12-01,16106.0
75438,2022-04-01,22898.79
75592,2022-11-01,24935.92
76330,2022-03-01,27048.64
75765,2024-08-01,8565.21
75291,2021-11-01,24914.35
75558,2024-10-01,12195.17
75857,2021-01-01,19508.28
75803,2024-07-01,21056.64
75675,2023-11-01,26044.39
75364,2023-12-01,20346.44
75132,2022-03-01,19394.95
75072,2024-02-01,13811.02
76273,2022-05-01,9561.72
75837,2024-06-01,13680.56
75201,2024-01-01,25033.0
76308,2023-07-01,18164.06
76417,2021-11-01,26306.25
76174,2021-04-01,14412.86
76423,2024-09-01,21926.88
75097,2022-07-01,18838.82
75674,2023-05-01,24476.29
75885,2021-02-01,16883.41
75628,2022-05-01,17362.49
75064,2024-09-01,24085.59
75616,2022-04-01,7551.87
75775,2021-01-01,17284.32
75011,2023-07-01,9694.62
75618,2023-03-01,17852.69
75805,2021-12-01,15898.01
76052,2023-04-01,21011.25
75922,2022-12-01,20331.1
75006,2024-09-01,16571.99
75584,2023-11-01,13191.34
75806,2022-07-01,18391.65
75702,2022-05-01,24525.22
75442,2024-10-01,13098.61
75189,2024-11-01,10483.73
76235,2022-02-01,8784.1
76451,2021-12-01,10326.79
75024,2024-07-01,17963.72
76436,2021-04-01,10972.97
75007,2024-03-01,16125.22
75242,2024-11-01,20308.18
76264,2021-02-01,7357.19
76062,2022-03-01,22934.11
75442,2023-05-01,25137.24
75757,2021-06-01,27322.93
76450,2024-06-01,25370.28
75333,2024-07-01,30063.51
75589,2024-11-01,19150.27
75391,2023-11-01,22030.02
76426,2024-05-01,16744.11
76352,2021-04-01,21313.95
75993,2021-01-01,18687.4
75349,2024-11-01,9685.02
75315,2021-12-01,10478.59
75038,2022-03-01,27044.95
76496,2021-10-01,18775.72
75817,2023-03-01,25101.63
75640,2023-07-01,15166.11
75811,2022-09-01,13537.69
75806,2023-07-01,17570.91
75021,2024-10-01,21925.91
75716,2024-09-01,24960.42
75355,2024-10-01,18931.13
75894,2024-11-01,21268.27
75811,2022-07-01,17281.75
75009,2023-09-01,25279.12
75812,2022-01-01,25355.14
75301,2021-06-01,14073.76
75700,2024-08-01,19915.38
76029,2022-12-01,13022.12
76146,2023-01-01,22081.35
75010,2023-02-01,16028.2
75853,2021-11-01,14013.61
75780,2023-10-01,7799.95
75731,2022-10-01,23415.0
75550,2022-07-01,18964.05
75398,2024-09-01,19255.37
75909,2023-11-01,22159.05
75682,2024-03-01,14190.84
75401,2024-09-01,13408.97
75302,2023-07-01,20746.54
75256,2022-02-01,23790.58
75828,2021-12-01,20660.57
76085,2022-12-01,26013.86
76400,2024-10-01,20821.97
76126,2022-05-01,20549.27
75956,2021-10-01,22111.12
75928,2023-06-01,16840.33
75783,2023-05-01,11787.58
75913,2022-01-01,18095.05
75455,2024-11-01,21569.24
75690,2023-04-01,13702.62
75520,2021-09-01,10969.68
76360,2024-04-01,14370.04
75661,2024-11-01,24676.75
76482,2023-03-01,20478.25
75507,2021-05-01,17370.09
76099,2024-05-01,13161.52
76084,2022-02-01,19376.5
75367,2023-02-01,18925.8
75401,2021-05-01,20281.28
76112,2023-11-01,30520.8
75302,2024-02-01,20469.35
76485,2021-07-01,14529.63
75895,2022-01-01,11074.61
75901,2023-06-01,15202.34
76219,2023-09-01,15715.46
75382,2021-10-01,22143.89
75654,2023-12-01,14909.23
75354,2024-09-01,13040.64
75143,2021-02-01,20690.21
76295,2023-09-01,14905.45
75402,2022-04-01,20882.79
75310,2021-09-01,13769.91
75052,2024-10-01,15640.33
75988,2023-09-01,15090.22
75864,2021-07-01,20056.61
75516,2023-03-01,17280.37
76000,2021-05-01,11891.56
76027,2021-11-01,11473.29
75976,2022-02-01,16420.27
75151,2021-05-01,10922.8
75236,2021-05-01,15928.94
76112,2023-03-01,19281.92
76185,2024-04-01,12087.64
76172,2023-07-01,22242.09
75664,2022-08-01,24917.96
75567,2023-12-01,23417.41
75976,2024-06-01,21344.07
75636,2024-03-01,20109.17
75022,2021-02-01,19199.4
75659,2022-11-01,19849.67
76448,2021-06-01,14975.11
75949,2023-01-01,17874.56
75428,2023-10-01,18743.02
76234,2023-04-01,21205.25
75705,2023-05-01,10049.59
75153,2022-11-01,19055.04
75608,2023-03-01,23309.76
76191,2024-07-01,14987.44
75891,2021-01-01,17452.72
75241,2022-04-01,8682.57
75231,2024-12-01,18331.9
75980,2022-07-01,10556.69
75992,2022-11-01,15233.22
75738,2024-02-01,17755.78
76043,2024-07-01,14965.91
75439,2022-05-01,17179.9
76191,2022-03-01,19866.49
75505,2024-01-01,17808.08
76088,2022-11-01,18706.24
75738,2022-09-01,8651.5
75005,2021-07-01,17211.74
75511,2024-04-01,6898.7
75175,2022-12-01,16020.53
75289,2023-01-01,27205.92
76388,2023-12-01,22682.42
75590,2023-09-01,10862.03
76037,2021-02-01,15284.27
75244,2024-12-01,17120.16
75384,2024-10-01,20532.44
75901,2022-05-01,22252.99
76189,2024-01-01,26146.98
76093,2022-11-01,13227.69
76083,2022-09-01,19089.92
76400,2023-04-01,9184.05
75775,2021-09-01,20049.0
76221,2024-10-01,20463.31
75630,2024-11-01,18100.25
75631,2024-03-01,21267.87
75778,2022-10-01,13694.13
75283,2021-11-01,11402.31
76297,2022-01-01,13246.51
75443,2022-01-01,19850.15
75405,2021-11-01,24552.63
75090,2021-12-01,13707.5
76408,2023-09-01,14582.96
75515,2023-02-01,18576.33
75687,2022-05-01,35231.06
75927,2023-07-01,15761.73
75840,2024-03-01,22820.24
75448,2022-01-01,17107.35
75045,2021-06-01,15298.33
76451,2024-04-01,11353.13
76038,2022-11-01,16480.24
75523,2024-03-01,22246.36
76244,2023-01-01,13650.75
76303,2022-02-01,18481.72
75385,2023-08-01,13731.2
75252,2024-01-01,15911.82
76091,2024-01-01,10427.83
75292,2023-03-01,29591.2
75490,2023-10-01,19532.18
75410,2024-09-01,16367.81
75571,2024-05-01,24453.81
76177,2022-07-01,17547.57
76153,2023-06-01,20295.62
75382,2023-12-01,25812.47
75077,2023-09-01,25368.57
75717,2022-02-01,12282.17
75640,2024-01-01,18063.48
75897,2022-11-01,24385.4
75483,2024-11-01,12593.3
76108,2021-12-01,16711.07
75976,2024-09-01,16528.66
76133,2024-10-01,20505.47
76127,2024-01-01,22012.61
76200,2023-12-01,23750.32
76344,2023-01-01,18413.27
75048,2022-11-01,12796.23
76106,2024-06-01,16227.0
76277,2024-08-01,12711.15
75729,2024-11-01,14589.43
75517,2024-09-01,21544.71
75642,2023-03-01,10824.72
76348,2024-09-01,15236.05
75566,2023-12-01,22453.97
75995,2021-03-01,21422.7
75010,2021-05-01,13988.38
75342,2022-08-01,13500.84
75969,2024-04-01,25877.14
75118,2024-07-01,19873.95
75036,2023-01-01,13935.55
76079,2022-07-01,17794.58
75090,2022-12-01,23432.41
75654,2024-04-01,13529.8
76324,2022-01-01,13425.67
75747,2024-06-01,19103.06
75523,2024-08-01,11238.66
75687,2024-04-01,14633.72
76441,2021-06-01,15824.88
75127,2022-12-01,4715.31
75260,2021-10-01,18415.64
76175,2021-12-01,21062.68
75469,2021-06-01,27751.22
76397,2023-01-01,20983.6
75331,2023-07-01,12869.56
76230,2022-12-01,15740.73
76359,2023-09-01,27305.91
75000,2021-11-01,20269.41
75223,2024-03-01,23240.66
75709,2022-01-01,15133.12
75670,2023-11-01,16919.34
75538,2021-11-01,17655.1
76025,2023-04-01,22601.73
75890,2024-02-01,15857.64
75032,2023-03-01,21013.54
75855,2022-02-01,17996.56
75233,2021-05-01,11934.36
76236,2024-01-01,17985.6
76201,2021-02-01,23521.17
76390,2021-11-01,18030.51
76207,2023-08-01,16356.79
75951,2022-02-01,25118.59
75142,2021-10-01,19949.45
75671,2021-12-01,11091.88
75572,2021-08-01,16555.72
76110,2022-02-01,19339.3
75207,2021-03-01,19176.67
76354,2024-01-01,20554.81
75590,2021-01-01,17193.35
75981,2022-06-01,16940.59
76467,2022-08-01,18070.4
75227,2023-03-01,21972.42
75578,2022-12-01,14577.97
75523,2023-06-01,17639.7
75123,2023-10-01,19239.71
75101,2022-04-01,15309.3
76218,2021-04-01,20311.98
76155,2024-08-01,19744.56
75426,2022-01-01,7655.76
75785,2021-09-01,18169.55
76057,2023-04-01,25086.29
76226,2021-03-01,25482.24
75203,2023-08-01,21412.38
75908,2022-01-01,24350.05
75288,2023-03-01,17235.04
76089,2022-11-01,20847.68
75825,2021-09-01,18819.15
75276,2023-03-01,21343.48
75723,2021-08-01,27224.13
76025,2024-10-01,23011.59
76200,2024-04-01,16287.59
76411,2021-01-01,25901.72
75982,2022-07-01,19239.81
75515,2024-11-01,21259.13
76474,2023-04-01,16819.61
75160,2022-05-01,21686.86
76188,2021-05-01,19994.89
76326,2023-09-01,23658.47
76257,2023-05-01,15488.16
76476,2021-01-01,22753.14
75692,2024-01-01,5806.43
75608,2021-09-01,14920.36
75472,2022-07-01,11273.35
75648,2021-05-01,19687.05
76073,2021-10-01,22806.83
76388,2024-06-01,17954.09
75502,2023-03-01,24778.6
76275,2022-10-01,14128.27
76403,2024-01-01,10992.78
75980,2021-07-01,21615.73
75297,2023-10-01,23852.16
75953,2021-09-01,18527.23
75747,2023-09-01,27110.99
76369,2022-03-01,20541.93
75095,2024-01-01,19988.43
75314,2021-10-01,15848.4
75816,2023-09-01,11484.09
76481,2021-03-01,16666.46
75938,2024-11-01,25904.49
76029,2022-09-01,18954.58
75838,2021-01-01,16043.89
75584,2022-01-01,13475.02
76131,2023-01-01,20693.97
76333,2023-09-01,12375.0
75616,2023-01-01,19784.83
75044,2022-09-01,15694.06
76459,2021-03-01,16696.69
75178,2022-08-01,21210.6
75959,2023-04-01,13250.34
75863,2024-05-01,18032.68
75341,2021-02-01,10364.0
76134,2023-03-01,17434.72
76047,2024-04-01,20484.95
76155,2021-10-01,21956.99
75901,2023-05-01,23671.29
75039,2021-11-01,21292.86
76213,2023-06-01,15966.05
76251,2022-01-01,8948.11
75048,2021-04-01,22953.28
75514,2023-09-01,15377.01
75076,2021-09-01,10766.92
76339,2024-06-01,27357.81
75951,2022-04-01,17697.24
76168,2022-10-01,20444.86
75966,2022-06-01,19140.58
75916,2023-02-01,17927.93
75654,2023-05-01,16064.9
76251,2022-10-01,15081.05
75291,2024-12-01,29127.45
75326,2023-05-01,10712.02
75478,2022-04-01,15834.79
75297,2021-06-01,13548.62
75981,2024-03-01,20589.04
76391,2022-11-01,15930.11
76488,2023-01-01,15505.15
76299,2021-10-01,21208.86
75975,2022-10-01,27675.61
76415,2023-12-01,13847.94
76438,2024-02-01,10243.33
75342,2021-07-01,18312.69
76254,2024-04-01,22188.06
76215,2024-08-01,16923.5
75500,2022-03-01,21164.44
75391,2021-06-01,15258.72
75403,2021-11-01,29959.38
76400,2024-07-01,21071.35
75604,2022-01-01,15577.67
76337,2023-05-01,14239.88
75770,2024-05-01,19351.87
75558,2024-10-01,21368.99
76385,2023-04-01,11461.74
76172,2023-10-01,18055.6
75174,2024-12-01,21714.33
76216,2022-01-01,19668.77
75712,2022-06-01,21119.59
76430,2023-03-01,25454.58
75806,2021-05-01,3000.0
76226,2024-07-01,19092.05
76496,2024-06-01,6242.98
75740,2022-12-01,17774.68
75872,2023-04-01,24495.49
75061,2024-10-01,17357.03
75806,2022-12-01,13327.84
75727,2022-02-01,22127.86
75738,2023-04-01,18699.23
75009,2021-01-01,18945.47
75875,2024-10-01,28787.1
76276,2022-06-01,10464.9
76306,2024-03-01,14818.21
75207,2024-09-01,19880.55
76400,2023-04-01,24095.01
75795,2023-03-01,13197.68
75354,2021-06-01,15945.68
76453,2024-11-01,17657.68
76123,2022-07-01,17239.29
75009,2023-03-01,21487.37
75578,2024-12-01,17749.23
75658,2022-11-01,21247.94
76465,2022-01-01,11985.56
75080,2022-03-01,18723.26
76491,2023-10-01,18172.87
76353,2021-01-01,22218.39
76268,2024-04-01,30599.02
75413,2024-03-01,22781.45
75572,2021-05-01,14482.29
75350,2024-09-01,21166.33
75186,2022-05-01,17749.11
75336,2023-05-01,16306.5
75793,2023-01-01,15355.63
76158,2023-03-01,15090.09
75066,2024-05-01,12278.03
75412,2022-12-01,11522.69
75285,2023-02-01,21275.16
76280,2022-06-01,16218.59
75019,2023-06-01,18910.33
76136,2022-05-01,13650.98
75659,2024-06-01,20895.3
76162,2023-02-01,14481.74
75078,2021-05-01,11305.61
75129,2022-05-01,25840.6
75578,2023-10-01,19038.73
75095,2022-06-01,16438.89
75721,2024-01-01,17039.18
75551,2024-02-01,16203.84
75224,2021-06-01,20466.19
76440,2023-10-01,10262.86
75045,2021-04-01,8973.9
75133,2022-03-01,18562.78
75497,2022-05-01,9287.35
75937,2022-10-01,8467.0
76032,2023-09-01,22514.73
76421,2023-09-01,18833.92
