zip_code,reading_date,usage_kwh
75153,2023-10-01,13258.83
75599,2023-07-01,9408.35
75602,2024-10-01,15838.39
75220,2022-05-01,15125.17
76408,2022-03-01,13750.63
75123,2023-02-01,11611.45
75742,2022-05-01,13739.57
75112,2021-09-01,9879.32
76226,2024-08-01,14566.67
76063,2023-09-01,16948.44
76462,2022-12-01,15211.83
76035,2022-08-01,9811.19
76129,2023-11-01,13084.25
75060,2023-02-01,8120.58
76380,2023-11-01,13717.17
75794,2024-11-01,13351.81
75585,2021-08-01,6390.55
75380,2021-07-01,8514.65
76045,2024-06-01,11150.58
75724,2022-09-01,11097.42
76472,2024-04-01,8371.57
76321,2024-04-01,13166.94
75218,2024-08-01,12754.42
76132,2023-07-01,11417.19
75569,2022-10-01,9732.63
76450,2023-08-01,15146.12
76002,2023-10-01,16966.22
75727,2023-09-01,10549.32
76020,2022-02-01,10163.5
75377,2022-03-01,13473.62
75941,2021-08-01,10925.91
75453,2021-10-01,11581.81
75849,2024-11-01,14218.96
75125,2021-07-01,6271.93
75848,2023-01-01,15954.91
75011,2024-09-01,12218.04
76032,2021-02-01,10765.52
76295,2023-02-01,11732.3
76033,2022-08-01,11887.29
76269,2024-02-01,6806.4
75067,2023-01-01,16484.81
75173,2023-09-01,12123.98
75944,2021-01-01,13329.01
76267,2024-07-01,14854.65
75114,2024-10-01,8936.51
75871,2021-04-01,13420.42
75046,2024-11-01,11197.08
75626,2022-12-01,14540.31
76073,2024-03-01,5618.32
75190,2023-05-01,11702.72
76137,2021-01-01,10191.54
75586,2021-11-01,13296.79
75603,2023-05-01,13410.13
76296,2024-08-01,9877.12
75841,2023-07-01,9863.48
75230,2023-12-01,11668.0
76107,2023-01-01,9310.07
75749,2022-05-01,14525.95
76203,2022-03-01,10892.38
75100,2023-01-01,3279.04
76323,2023-02-01,10875.53
76226,2024-07-01,8884.37
76122,2024-10-01,7106.17
75823,2022-12-01,8287.72
75344,2024-05-01,12328.23
75348,2024-01-01,15985.92
75873,2022-10-01,12939.55
75628,2024-12-01,10180.49
75240,2022-05-01,13367.71
75293,2024-04-01,10622.73
76097,2021-02-01,9916.2
75370,2022-03-01,8536.91
76199,2024-09-01,6744.51
76126,2022-06-01,10830.23
76353,2022-09-01,12474.16
75613,2024-08-01,11710.13
75879,2021-07-01,10752.1
75841,2023-05-01,9162.76
76449,2021-08-01,13824.74
75743,2024-10-01,8048.6
75590,2021-08-01,14328.08
75069,2021-04-01,8993.35
76257,2024-11-01,9742.69
76072,2024-12-01,7599.64
75632,2024-11-01,10495.79
76240,2023-11-01,14925.94
75362,2022-02-01,13546.88
75096,2022-10-01,14935.27
75524,2024-07-01,13566.43
75948,2022-02-01,8688.99
75079,2024-09-01,11007.63
75109,2022-10-01,9659.4
75253,2024-12-01,15991.72
75624,2024-10-01,8409.63
76157,2022-06-01,14681.09
75158,2024-12-01,14678.86
76141,2024-04-01,17488.86
75776,2022-04-01,10770.94
75444,2021-04-01,14136.97
75018,2021-09-01,18844.96
75108,2021-07-01,10147.07
75864,2022-07-01,7394.88
76193,2022-08-01,6359.97
76197,2022-06-01,14138.14
75239,2023-03-01,6350.55
76045,2021-02-01,10883.04
75467,2024-08-01,13311.94
75584,2022-01-01,12555.53
75733,2023-09-01,13276.33
76096,2021-02-01,12666.87
75660,2021-11-01,15836.6
75690,2022-08-01,9143.05
75708,2024-12-01,9969.01
76126,2021-05-01,9682.02
76050,2024-01-01,14490.58
75981,2024-05-01,14701.2
75715,2024-03-01,13353.68
75275,2021-10-01,15550.48
76047,2024-07-01,8465.88
76219,2021-02-01,17001.67
76443,2023-12-01,16569.72
75737,2024-08-01,14206.87
76453,2022-02-01,17345.4
75659,2021-08-01,7030.13
75644,2024-10-01,10426.66
75277,2024-08-01,9794.09
76324,2022-03-01,14164.44
75793,2022-03-01,8849.58
75038,2022-03-01,14272.49
75584,2022-12-01,16111.61
75532,2024-09-01,14085.61
75349,2024-11-01,12851.25
75874,2023-07-01,9036.38
76250,2022-04-01,9459.45
75839,2022-08-01,15748.86
75458,2023-09-01,14338.05
76444,2024-06-01,11882.94
75875,2023-01-01,10746.27
75261,2024-03-01,5922.58
75643,2023-11-01,8787.44
76322,2023-08-01,17734.26
76183,2024-02-01,8158.63
75807,2024-10-01,12568.44
75212,2022-04-01,15022.33
76327,2023-03-01,8235.23
75977,2021-11-01,12554.13
75888,2024-10-01,14813.75
75996,2024-01-01,12037.5
75479,2024-10-01,20605.21
75539,2023-11-01,6994.2
76134,2022-08-01,15176.19
76380,2022-07-01,11481.59
75016,2023-03-01,14315.76
76447,2022-11-01,13323.92
76078,2023-09-01,9800.53
75835,2023-07-01,12686.99
76487,2021-09-01,6426.3
75003,2022-07-01,13809.74
75418,2021-10-01,12894.48
75374,2023-02-01,13915.98
75207,2024-12-01,15174.35
75289,2022-04-01,13102.86
75158,2021-09-01,12444.27
75789,2023-07-01,9356.79
75886,2023-12-01,9863.34
75496,2021-05-01,15560.2
76361,2024-05-01,16309.01
75846,2023-11-01,11285.67
75019,2022-08-01,12138.01
76372,2024-07-01,9286.16
75694,2022-10-01,15518.27
75192,2022-05-01,13996.25
76303,2022-07-01,17823.65
76248,2024-08-01,9365.03
76016,2022-05-01,10865.98
75552,2024-04-01,12694.34
75960,2022-05-01,13939.47
75676,2021-10-01,11353.0
75056,2024-11-01,9381.12
76229,2021-12-01,14644.22
76070,2023-04-01,14163.41
75888,2024-05-01,9251.18
75929,2022-08-01,16066.33
76344,2021-02-01,15510.6
75609,2023-12-01,12402.89
75377,2021-10-01,12238.79
76108,2024-11-01,13662.17
75105,2021-01-01,9414.89
75492,2022-10-01,12090.09
75777,2024-09-01,5542.85
76353,2022-08-01,14629.37
75502,2022-09-01,7315.52
75108,2022-08-01,16510.26
75831,2021-09-01,11009.64
76063,2022-02-01,11365.0
75981,2022-08-01,10116.8
76078,2023-07-01,11135.88
75912,2024-11-01,16255.59
76481,2023-10-01,4536.57
75600,2021-02-01,15830.9
75755,2024-01-01,13014.07
75718,2022-01-01,8378.94
76059,2022-03-01,8774.06
76469,2022-05-01,17029.18
76439,2022-08-01,9163.48
76290,2021-10-01,8539.95
75363,2021-05-01,15411.94
75460,2021-04-01,13015.66
76333,2024-07-01,9186.22
75712,2022-03-01,12649.87
75004,2023-12-01,8922.74
76380,2024-08-01,15302.46
76004,2024-08-01,15184.11
75758,2021-12-01,13596.02
75408,2023-10-01,13084.98
75647,2024-05-01,17283.56
75800,2023-10-01,11999.06
75749,2021-03-01,8454.38
75147,2021-02-01,13348.42
75949,2023-09-01,18258.14
76338,2021-03-01,8955.72
76414,2023-12-01,10915.61
76189,2021-01-01,13249.34
75967,2024-10-01,11838.29
75136,2021-05-01,9053.09
76135,2021-05-01,15365.57
75859,2022-06-01,18960.12
75886,2024-09-01,12588.39
76460,2021-07-01,9287.8
75469,2023-01-01,7353.12
76342,2023-08-01,12773.93
75523,2024-01-01,15311.63
76022,2024-02-01,13425.5
76137,2021-12-01,11992.79
76150,2023-04-01,10232.19
76111,2023-09-01,8723.51
76405,2022-08-01,14504.25
76194,2022-01-01,14741.31
76215,2023-01-01,7362.81
76203,2023-08-01,16769.52
76362,2021-02-01,13722.21
75028,2024-05-01,16198.78
75133,2024-11-01,7973.62
75896,2023-02-01,7902.53
75699,2023-01-01,11553.09
75398,2021-07-01,13508.35
76033,2024-08-01,17389.08
76467,2021-09-01,14118.24
76457,2024-10-01,11271.96
75032,2023-09-01,8920.89
75952,2024-09-01,15690.0
75932,2024-02-01,9105.88
76080,2024-08-01,16885.41
76453,2021-08-01,11146.85
75931,2022-05-01,16771.75
76192,2023-07-01,14036.79
76177,2023-02-01,11589.01
75395,2023-05-01,10441.81
75544,2024-10-01,10977.28
75810,2023-01-01,13284.95
75318,2024-06-01,12231.47
76271,2023-10-01,10218.57
76452,2023-09-01,11503.11
75183,2024-07-01,12235.73
75031,2022-05-01,5613.8
75385,2022-06-01,13374.5
75817,2024-04-01,9060.84
76324,2024-02-01,8540.0
76071,2021-10-01,6937.97
76221,2024-07-01,6618.32
75856,2024-06-01,7933.66
76112,2023-08-01,9872.94
75033,2023-02-01,17859.78
76248,2022-11-01,10422.36
75532,2023-08-01,12533.25
75899,2022-09-01,13201.44
75100,2022-07-01,12393.2
76162,2024-10-01,11767.67
76175,2023-07-01,8414.12
75719,2021-05-01,16352.78
75053,2021-05-01,17421.59
75512,2021-01-01,6952.02
76060,2023-12-01,8927.91
75254,2022-05-01,11160.57
75622,2023-04-01,9106.39
75918,2024-07-01,13517.9
75353,2021-01-01,9815.18
75804,2024-09-01,18495.17
75218,2024-04-01,15571.65
76419,2023-03-01,12637.72
76288,2023-11-01,15080.96
76153,2021-10-01,15317.7
75374,2024-12-01,10308.16
76391,2021-11-01,9551.35
75490,2022-11-01,12234.43
75241,2022-08-01,14584.91
76383,2021-09-01,12417.18
75156,2021-08-01,7269.01
75228,2024-04-01,9591.53
75680,2024-07-01,11778.08
76191,2022-08-01,11773.0
76166,2021-07-01,17917.63
76315,2022-07-01,7842.04
75570,2021-05-01,13516.77
76146,2022-05-01,16467.34
75112,2021-03-01,18814.35
75490,2021-06-01,10786.81
75458,2024-09-01,13474.29
76486,2021-11-01,13709.28
75177,2024-03-01,12586.45
75561,2023-04-01,11703.46
75574,2023-04-01,13307.93
75928,2021-06-01,4403.26
75766,2023-07-01,14046.21
75121,2021-01-01,12378.53
75915,2021-07-01,11332.58
75874,2023-11-01,18140.59
75262,2024-03-01,9975.2
75068,2022-07-01,10790.77
75693,2021-09-01,17974.66
75237,2021-06-01,9503.82
75406,2021-03-01,10349.65
75828,2021-03-01,11558.92
76313,2023-06-01,14522.2
76162,2024-09-01,12623.41
76074,2023-09-01,8122.12
75410,2023-10-01,10403.49
76031,2022-12-01,10177.94
75510,2021-06-01,11768.34
75759,2022-01-01,13277.53
76345,2022-12-01,13254.62
75651,2024-08-01,6671.96
76001,2023-10-01,15191.82
76072,2021-09-01,12757.71
75338,2022-11-01,16153.6
75084,2021-07-01,13332.59
76484,2021-02-01,15303.97
76458,2021-10-01,13399.64
75045,2023-10-01,16038.68
75578,2023-12-01,13566.75
75761,2022-04-01,11706.25
76214,2023-01-01,18817.3
75369,2021-01-01,14667.11
75296,2022-04-01,13721.23
75578,2022-02-01,8171.09
75396,2022-03-01,8135.08
76179,2022-07-01,12878.15
75317,2021-11-01,12436.56
75058,2023-04-01,10157.63
75721,2022-01-01,12422.95
75067,2023-01-01,16765.88
76191,2024-04-01,14086.21
76359,2022-06-01,8576.97
76234,2022-04-01,11665.47
76290,2021-11-01,9585.1
75097,2024-10-01,10836.9
76410,2021-04-01,10759.15
75467,2021-06-01,10567.06
76334,2023-05-01,8234.59
75274,2024-05-01,11617.04
75363,2021-03-01,10318.18
76461,2024-08-01,3211.65
75894,2022-04-01,18158.92
75397,2022-06-01,15266.31
75425,2024-09-01,10871.1
75262,2024-08-01,12056.46
76368,2022-03-01,8485.04
75014,2024-07-01,17087.17
75147,2024-03-01,17691.87
75925,2024-06-01,12470.08
75015,2023-03-01,15070.59
76137,2022-04-01,12525.86
75101,2021-05-01,7989.82
75389,2022-12-01,10764.53
76118,2022-02-01,12395.78
75888,2022-06-01,10636.36
75940,2021-04-01,11344.04
75767,2022-09-01,11725.8
76320,2021-10-01,11757.36
75330,2024-11-01,12156.78
76378,2022-06-01,8818.18
75050,2024-02-01,9848.95
76459,2024-07-01,8146.25
75523,2021-03-01,14933.45
76493,2023-08-01,5683.06
75991,2023-02-01,15460.77
76446,2021-12-01,16159.05
75066,2022-03-01,11093.46
75456,2024-01-01,4190.59
75583,2023-12-01,10916.07
75392,2023-02-01,11807.45
75015,2021-12-01,8968.21
76417,2021-11-01,10454.34
75185,2021-10-01,16590.59
75676,2022-01-01,13994.78
75133,2021-01-01,9226.31
76467,2022-04-01,7207.2
75802,2023-08-01,11018.95
75996,2023-08-01,11359.63
75727,2024-09-01,13488.6
75379,2021-11-01,10394.05
76381,2022-10-01,13534.5
75078,2021-03-01,17805.46
76047,2021-08-01,14446.5
75505,2022-07-01,11855.73
76094,2023-03-01,11450.55
75003,2022-04-01,10929.98
75137,2021-07-01,15541.92
76027,2022-11-01,10118.06
75083,2021-10-01,12135.67
75553,2021-08-01,12153.59
75269,2021-12-01,10494.65
76074,2024-09-01,7882.6
76397,2024-09-01,12968.92
75268,2023-10-01,11816.99
75007,2021-03-01,13500.72
75030,2024-06-01,10399.2
75880,2021-02-01,15662.46
75437,2023-10-01,9369.68
75357,2024-10-01,17136.12
76278,2021-12-01,6757.09
76497,2021-05-01,13304.31
76006,2022-11-01,13426.29
76214,2021-11-01,9613.33
75196,2023-07-01,13273.18
75061,2022-10-01,15838.56
76197,2023-01-01,5349.54
75974,2024-11-01,13508.23
75038,2021-12-01,4520.19
75394,2023-02-01,9103.01
75224,2023-12-01,16887.5
76014,2022-08-01,10254.65
75170,2023-12-01,8478.36
75928,2022-02-01,11406.19
75563,2023-07-01,18203.72
75354,2022-12-01,6504.95
75031,2022-10-01,8846.07
76201,2024-08-01,16492.3
76110,2021-03-01,17573.11
75413,2021-01-01,11689.71
75166,2022-01-01,8282.84
75001,2024-03-01,18287.53
75411,2022-05-01,16783.33
75432,2021-09-01,14036.84
75149,2024-08-01,9562.79
75675,2024-11-01,11852.91
76072,2024-06-01,11518.92
75232,2022-03-01,12992.55
75317,2024-01-01,16353.0
75212,2024-04-01,14638.25
76072,2022-01-01,8767.87
76150,2024-08-01,16129.49
75620,2023-10-01,12939.4
75453,2021-10-01,14061.2
75751,2024-07-01,16399.62
76228,2024-09-01,8665.26
75623,2023-10-01,11892.52
76375,2024-08-01,10405.64
76303,2021-11-01,7296.42
75233,2022-08-01,13040.13
76146,2023-08-01,19534.67
75066,2023-05-01,6479.77
76097,2021-07-01,11903.16
75688,2021-03-01,13921.63
75480,2022-08-01,12369.23
75298,2024-09-01,11660.62
75806,2024-03-01,8102.35
76247,2024-12-01,12698.36
76287,2024-05-01,9729.71
75436,2022-02-01,5430.23
75270,2023-10-01,15583.78
76337,2024-01-01,14875.16
75213,2022-05-01,12154.98
76382,2024-03-01,12687.22
75038,2023-08-01,15222.95
75842,2022-10-01,12673.02
75191,2021-12-01,14712.05
75171,2023-11-01,11107.55
75595,2022-09-01,15935.95
76334,2021-08-01,12962.36
75915,2023-06-01,12582.16
75590,2023-08-01,8189.82
75078,2022-12-01,12860.87
75621,2022-01-01,9504.14
75474,2022-07-01,10085.15
75865,2024-11-01,9553.87
75808,2023-10-01,8801.3
75984,2024-10-01,18374.31
75347,2024-11-01,15994.02
76227,2022-10-01,17761.1
75101,2024-02-01,8331.31
75654,2022-07-01,12213.76
76140,2024-01-01,8119.48
76360,2021-08-01,9912.92
75311,2022-10-01,9245.62
76111,2022-12-01,15718.75
75893,2024-06-01,10811.31
76473,2023-08-01,15205.14
75271,2022-05-01,13812.36
76126,2024-02-01,18910.92
75345,2021-03-01,7561.67
75082,2023-04-01,15777.7
75263,2024-08-01,15439.32
76122,2022-02-01,9079.86
75755,2021-05-01,15021.4
75532,2023-05-01,13008.43
76464,2022-10-01,11317.57
75080,2024-07-01,9528.19
76080,2023-08-01,9842.67
75014,2021-10-01,18149.44
76428,2022-05-01,12002.05
75639,2024-04-01,14346.39
76072,2022-11-01,9627.3
75558,2021-08-01,9660.44
75443,2023-09-01,15245.95
75913,2022-04-01,7951.27
76200,2021-09-01,10754.36
75119,2021-05-01,12102.08
75884,2021-11-01,12334.12
75752,2021-05-01,11462.72
75807,2024-12-01,13187.46
76311,2022-11-01,14078.57
75248,2024-12-01,14203.91
75864,2023-05-01,9042.59
76365,2024-03-01,11147.53
76354,2021-11-01,15584.29
76065,2023-11-01,14683.94
76215,2024-05-01,7881.42
75967,2024-10-01,13054.44
75439,2023-11-01,6065.32
75688,2022-06-01,12140.8
76297,2021-11-01,17693.3
75218,2024-02-01,9156.32
75741,2023-11-01,9497.03
75298,2024-04-01,14292.09
75799,2024-04-01,7371.6
76330,2022-11-01,10101.73
76319,2022-03-01,13789.32
76432,2023-04-01,10097.14
75393,2024-12-01,11292.09
75938,2021-03-01,14232.56
76005,2023-05-01,13264.64
76436,2023-09-01,12800.46
75476,2023-03-01,10982.63
76241,2024-11-01,13110.18
76443,2024-05-01,11628.8
75883,2021-09-01,13373.42
75968,2021-06-01,10509.2
76209,2024-03-01,11452.29
76003,2024-04-01,9030.13
76117,2021-01-01,11894.98
76455,2021-12-01,9567.0
75654,2023-08-01,8657.86
76229,2022-12-01,12775.98
75416,2023-12-01,12638.22
75703,2021-11-01,14348.62
76420,2021-09-01,10706.62
76207,2021-08-01,13224.16
76242,2021-07-01,13652.39
76337,2021-07-01,13334.32
76489,2024-02-01,9523.04
75811,2024-03-01,12448.09
75129,2024-01-01,13092.42
76340,2022-01-01,12021.54
75109,2021-05-01,5740.57
75901,2023-06-01,12481.47
75357,2023-10-01,18637.59
75268,2021-06-01,10919.88
75481,2021-01-01,9815.77
75134,2022-01-01,13120.05
76476,2022-06-01,12937.13
75426,2021-12-01,15578.21
75284,2024-07-01,8226.4
75184,2024-01-01,14194.14
75466,2024-03-01,13771.27
76452,2023-08-01,11573.56
75420,2021-11-01,13016.06
75693,2024-11-01,15088.37
75645,2021-04-01,14616.95
76376,2021-02-01,8570.94
76462,2024-04-01,14460.47
75179,2023-11-01,11805.93
75717,2024-03-01,12218.62
76139,2022-07-01,12219.59
75558,2022-12-01,11549.27
75579,2021-10-01,15575.12
75637,2024-07-01,11748.85
76401,2022-08-01,8641.36
76342,2022-02-01,10819.41
75120,2022-05-01,12536.08
75916,2023-08-01,15687.64
75518,2021-04-01,13809.28
75039,2023-12-01,9448.39
75716,2023-06-01,19455.57
76000,2024-12-01,12794.33
75932,2023-03-01,15826.17
75340,2024-06-01,11544.86
76190,2022-04-01,13600.08
76254,2021-07-01,14518.41
75667,2022-05-01,15654.58
75447,2023-10-01,15172.1
75175,2021-09-01,14616.59
75789,2022-06-01,11054.74
75277,2023-03-01,10284.76
75241,2021-02-01,12997.82
75133,2022-08-01,14799.38
76270,2022-12-01,11331.84
75395,2021-07-01,15195.52
75882,2022-06-01,16357.85
76436,2021-02-01,9251.04
76300,2021-05-01,9489.24
75090,2023-02-01,11578.87
76032,2022-07-01,12922.84
75868,2022-02-01,10426.3
76359,2024-06-01,16056.61
75874,2022-06-01,13272.2
75750,2022-08-01,12118.34
76190,2023-11-01,7692.27
75516,2021-09-01,8052.55
75329,2024-01-01,12843.03
75035,2022-12-01,5602.21
75352,2022-12-01,15037.91
76307,2023-10-01,11525.54
75753,2022-03-01,21729.28
75902,2023-11-01,18923.75
75798,2022-04-01,11455.65
75180,2022-10-01,11680.99
75909,2023-09-01,14986.74
75058,2024-05-01,17109.52
75096,2022-06-01,7085.91
75016,2023-02-01,6640.87
75105,2022-10-01,10133.9
75281,2024-12-01,13748.21
76486,2024-12-01,13490.62
76485,2023-06-01,15209.31
76248,2023-12-01,8400.91
75049,2023-03-01,5051.57
76281,2021-09-01,14574.04
76351,2024-12-01,9515.41
75343,2021-11-01,5944.54
75644,2023-07-01,12435.19
75650,2023-04-01,14379.53
76423,2021-04-01,11633.83
75601,2024-06-01,10626.45
75241,2023-10-01,11521.91
76090,2023-05-01,10888.25
75507,2023-02-01,7955.86
75573,2024-01-01,9855.96
75284,2022-01-01,13563.84
75896,2022-12-01,12965.04
75448,2024-05-01,12504.18
75540,2022-03-01,9014.55
76195,2021-11-01,11455.49
75805,2023-10-01,5468.8
75122,2022-08-01,12535.43
76161,2022-12-01,16286.57
76341,2023-06-01,7577.6
75349,2023-06-01,10242.22
75102,2023-01-01,12987.32
75835,2023-07-01,15758.53
75588,2022-04-01,10655.33
76393,2023-12-01,9923.25
75589,2021-06-01,6093.23
76077,2024-03-01,12310.31
76430,2022-02-01,18126.23
75621,2021-02-01,12832.08
75007,2021-08-01,11933.16
75548,2022-07-01,12966.25
75240,2022-07-01,11966.72
75563,2024-08-01,9560.96
76356,2023-09-01,14469.84
75528,2021-05-01,12677.28
76043,2024-12-01,12052.84
75190,2023-09-01,9073.9
75862,2021-11-01,15910.52
75649,2022-12-01,13994.11
76182,2021-07-01,10341.24
75663,2024-02-01,15005.47
75189,2022-07-01,10507.29
76059,2022-11-01,9653.99
76490,2022-12-01,9720.89
75288,2021-03-01,6686.79
75509,2021-01-01,13414.63
75801,2024-07-01,6506.57
75099,2024-10-01,8314.67
75339,2024-09-01,5773.24
76304,2021-01-01,11741.79
76097,2023-01-01,11549.04
76053,2021-10-01,11019.91
76072,2024-08-01,8872.27
75513,2024-06-01,8483.3
75573,2022-03-01,13393.11
75989,2021-11-01,10348.34
76318,2024-01-01,12949.07
75691,2023-12-01,9344.25
75052,2021-09-01,12543.19
75349,2023-04-01,15909.83
75496,2022-10-01,13758.5
76069,2023-07-01,10762.76
76400,2023-03-01,12771.6
76438,2022-05-01,11278.0
76212,2023-12-01,12023.64
76078,2021-12-01,11023.17
75340,2023-08-01,11506.99
75983,2022-10-01,12636.28
76021,2024-07-01,9019.92
75142,2023-04-01,8952.36
75726,2024-05-01,7834.37
75113,2022-06-01,7199.19
75651,2024-04-01,8348.15
76006,2024-06-01,12478.39
75498,2022-09-01,9321.64
75967,2023-09-01,13540.84
75575,2022-03-01,12104.14
75303,2024-11-01,6094.49
76139,2022-07-01,13964.93
75515,2022-02-01,14432.4
75923,2022-03-01,9018.41
75236,2022-05-01,13260.57
76274,2021-07-01,9430.51
75892,2021-01-01,12293.01
75651,2022-12-01,8206.5
75634,2024-08-01,6620.68
75914,2024-06-01,10851.55
76320,2021-11-01,11628.81
75863,2022-02-01,10806.96
76410,2021-02-01,8447.91
76481,2023-04-01,10800.3
76215,2021-07-01,12807.88
76215,2023-12-01,11865.32
76347,2023-03-01,12547.5
75035,2024-09-01,9989.65
75355,2023-05-01,15515.15
76127,2023-06-01,8471.48
75313,2023-01-01,13462.68
75213,2022-09-01,15545.67
76144,2024-11-01,13442.72
75182,2021-05-01,11392.43
76203,2023-07-01,10415.11
75335,2023-09-01,15108.26
75516,2022-12-01,7731.08
75753,2023-04-01,9089.63
75017,2021-12-01,10807.33
76480,2023-04-01,15712.96
75037,2021-03-01,13139.3
75308,2023-11-01,9095.86
75028,2021-09-01,11069.08
76260,2024-06-01,10157.03
76068,2021-03-01,9870.63
75153,2023-08-01,14936.67
76348,2021-04-01,7884.77
76171,2022-11-01,16826.34
75329,2023-01-01,14484.69
75452,2023-07-01,15272.59
75728,2024-06-01,10611.18
75336,2022-10-01,11550.18
76126,2024-10-01,7700.54
76041,2023-05-01,10426.01
76084,2024-01-01,13480.96
75014,2024-05-01,15888.19
75539,2022-03-01,8678.53
76484,2023-12-01,10903.48
75308,2023-12-01,11546.1
76100,2023-01-01,7812.63
75249,2023-03-01,13774.05
75274,2022-10-01,9828.03
75028,2024-07-01,11413.83
75012,2024-11-01,10644.15
75682,2022-01-01,9631.98
75052,2024-08-01,11978.87
75758,2021-06-01,11353.17
75120,2023-05-01,10884.43
76301,2022-01-01,9814.62
76305,2024-02-01,12958.57
75775,2022-09-01,16960.85
76032,2021-10-01,12419.66
75965,2023-06-01,14988.35
75583,2023-06-01,7829.33
75762,2023-02-01,12473.28
75710,2022-10-01,8707.9
75307,2021-12-01,7569.23
75981,2022-08-01,9781.89
76369,2023-10-01,15575.7
76416,2023-06-01,14850.05
76122,2022-06-01,12729.01
76417,2023-06-01,7401.9
75273,2024-06-01,11411.16
76360,2022-07-01,12905.1
75435,2021-02-01,12526.61
75211,2021-04-01,6468.62
76198,2023-01-01,9329.05
76323,2024-02-01,11807.77
76221,2023-11-01,13608.87
75748,2022-12-01,5411.62
76210,2024-05-01,11513.63
75783,2021-08-01,12429.15
75030,2023-08-01,14548.84
75623,2022-11-01,14078.57
75343,2023-07-01,13747.71
75291,2023-05-01,9600.18
75830,2022-08-01,6275.99
76487,2023-04-01,10820.84
76264,2022-01-01,15004.9
75368,2022-05-01,16180.36
75781,2024-05-01,14131.65
75583,2022-05-01,13288.02
75078,2024-10-01,13138.92
75261,2023-02-01,10331.64
75342,2023-01-01,11609.82
75181,2024-02-01,17007.21
76141,2021-01-01,9172.33
76243,2022-01-01,16844.34
76000,2021-04-01,11033.92
75630,2023-03-01,15976.3
75904,2024-08-01,7779.55
76490,2023-11-01,13757.71
75879,2024-12-01,9789.69
75993,2021-11-01,7754.2
76248,2024-01-01,12655.6
76255,2021-11-01,15028.42
75029,2024-01-01,9465.18
75927,2022-01-01,7502.95
75147,2024-11-01,11724.47
76278,2021-05-01,11737.69
